categoria,URL,titulo,texto
espectaculos,https://noticiasargentinas.com//espectaculos/como-sera-el-casamiento-por-civil-de-manu-urcera-y-nicole-neumann, Cómo será el casamiento por civil de Manu Urcera y Nicole Neumann ,"Nicole Neumann se casará con el piloto de Turismo Carretera Manu Urcera en una súper boda que incluye civil en el Sur y megafiesta en Buenos Aires.La ceremonia civil se realizará este miércoles 8 de noviembre en la Bodega Malma, ubicada en San Patricio del Chañar, en la provincia de Neuquén.La bodega es propiedad de un íntimo amigo de Urcera y cuenta con 127 hectáreas en la Ruta 7.LEÉ: El Polaco reconoció que está ""en una crisis muy grande” con Barby SilenziSe estima que al civil acudirán unas 500 personas, entre familiares y amigos de la pareja.La madre de la modelo no fue invitada y quedará por ver qué ocurre con las hijas de la modelo, en especial con la mayor, Indiana, con quien tiene un vínculo complicado.La bodega tiene extensos paisajes con mucha vegetación y cuenta con un moderno y lujoso salón de estilo industrial, donde celebrarán su casamiento por civil, mientras que la fiesta se llevará a cabo el próximo 8 de diciembre en una estancia en Buenos Aires.Al ser cuestionada sobre la boda, Nicole no quiso contar demasiado porque quiere que sus invitados se sorprendan: ""Quiero que sea todo sorpresa. Va a haber alternativa de donación, el que quiere va a donar y el que quiere va a dar regalo"".Sobre su relación con Urcera, declaró: ""Es difícil describir el amor, es algo que se siente, es un hombre que llega a tu vida que te provoca ese amor, su corazón, su familia, como adoptaron a mis hijas, son divinos, te hacen sentir uno más"". Tras un año y ocho meses de relación, Nicole se sorprendió con la propuesta de matrimonio que le hizo Manu en los primeros días de este año, pero no dudó en aceptar y planificar cómo será su nueva llegada al altar.Manu tiene 31 años y este es su primer casamiento, mientras que para Nicole, de 42, esta será la tercera vez que dará el sí. Su primer marido fue Nacho Herrero, con quien se casó en marzo de 2005 con una mega fiesta en la estancia “La Candelaria”. Pero el matrimonio duró sólo 9 meses. En 2006 se divorciaron y Neumann comenzó a salir con el entonces futbolista Fabián “Poroto” Cubero. En mayo de 2008 se casaron en secreto en una playa de México y estuvieron juntos durante 10 años, en los cuales tuvieron a sus 3 hijas: Indiana, Allegra y Sienna. "
espectaculos,https://noticiasargentinas.com//espectaculos/el-polaco-reconocio-que-ya-no-convive-con-barby-silenzi-estamos-en-una-crisis-muy-grande," El Polaco reconoció que está ""en una crisis muy grande” con Barby Silenzi ","Ezequiel “El Polaco” Cwirkaluk visitó el programa Almorzando con Juana y habló de varios temas: recordó a Silvina Luna, contó cómo conoció a Karina “La Princesita” y reveló que está atravesando una gran crisis con Barby Silenzi.LEÉ: Impacto en la música latina, Ricardo Montaner anuncia su retiro temporal: “No sé cuándo volveré”“Estamos en una crisis grande, creo que es la más grande que tuvimos. No estamos separados porque en realidad nunca vivimos juntos, pero no nos estamos poniendo de acuerdo. Siempre vivimos separados, aunque compartimos a nuestra hija”, explicó el cantante.“Tengo 36 años, y tengo 3 hijas de 3 mujeres diferentes. Toda mi vida fui papá, desde los 19 años. Las madres de mis hijas son espectaculares, por algo aparecieron en mi vida”, agregó.Luego siguió hablando sobre los conflictos que atravesó la pareja y consideró que la pandemia los afectó mucho: “Pasamos una pandemia con Barby, pasamos un montón de cosas. Recién nos estábamos poniendo de novios y nos encerraron un año. La pasamos bien, pero estuvimos sin poder salir a ningún lado. La bebé nació en pandemia. No es que estábamos como ahora en crisis. Yo la amo mucho y es una mujer excelente, como las demás mamás de mis nenas”.El sábado por la noche, antes de que se emitiera el programa de Juana Viale el domingo al mediodía, Barby se había referido en sus redes sociales a la crisis con el cantante al contar que El Polaco no le deja ver sus historias de Instagram: “Explico porque no se entendió. Una persona me restringió para que yo no pueda ver sus historias. Y las cuentas de mis hijas también porque las manejo yo. Ahora me pregunto, ¿por qué no me bloqueas y listo? ¿O si lo hacés te van a empezar a preguntar cosas? Bueno, no sé, no entiendo mucho de este tema. Yo sería más práctica, bloqueo y fin. Cada uno con sus mambos”."
espectaculos,https://noticiasargentinas.com//espectaculos/daniela-y-thiago-de-gran-hermano-anunciaron-el-sexo-de-sus-gemelos, Daniela y Thiago de Gran Hermano anunciaron el sexo de sus gemelos ,"Daniela Celis y Thiago Medina se enamoraron dentro de la casa de Gran Hermano y están por convertirse en padres de gemelos. Si bien fue una noticia inesperada por ambos, la aceptaron con mucha alegría y decidieron hacer un gran festejo para anunciar el sexo de sus bebés y contar quiénes serán los padrinos.Primero lanzaron globos, pero eran celestes y rosas, por lo que los familiares y amigos quedaron desconcertados ya que los gemelos siempre son bebés del mismo sexo. Después hicieron una cuenta regresiva y anunciaron con humo rosa que serán padres de dos nenas. Los nombres que eligieron son Laia y Aimé.Continuaron las sorpresas en el festejo y llegó el momento en que los ex participantes de Gran Hermano revelaron quiénes habían sido elegidos para cumplir el rol de padrinos de sus hijas. Dos de los seleccionados son los ex concursantes del reality: Nacho Castañares y Julieta Poggio. Los otros padrinos serán Mara Celis y Sebastián Celis, los hermanos de Daniela.“Amiga siento tu felicidad como mía. Gracias a la vida por cruzarnos y a vos por elegirme en esta responsabilidad tan hermosa. Te prometo estar siempre, cuidar, malcriar y adorar a estos bebés. Nacho, que lindo compartirlo con vos también y que la experiencia tan única que vivimos nos haya unido así, espero que estés a la altura porque pienso darlo todo. Amo ser madrina, qué emoción, siempre juntas, Te amo”, le dedicó Julieta a su amiga.Daniela le respondió con un cálido mensaje: “Te amo amiga, oficialmente puedo decir que sos parte de mi vida para siempre. Un nuevo desafío viene por nosotras”."
espectaculos,https://noticiasargentinas.com//espectaculos/impacto-en-la-musica-latina-ricardo-montaner-anuncia-su-retiro-temporal-no-se-cuando-volvere," Impacto en la música latina, Ricardo Montaner anuncia su retiro temporal: “No sé cuándo volveré” ","El reconocido cantautor venezolano Ricardo Montaner, a sus 66 años, ha anunciado en Costa Rica que se tomará un tiempo lejos de los escenarios. Esta inesperada noticia la reveló al final de su concierto en el Anfiteatro Coca-Cola, Parque Viva, en la Guácima de Alajuela, ante más de 10.000 fans.Montaner, quien se presentó en Costa Rica como parte de su gira ""Te echo de menos tour"", que suma más de 150 presentaciones, expresó su necesidad de un descanso después de más de tres décadas en la música sin pausas. Manifestó su intención de dedicar tiempo a la escritura, la grabación y a actividades personales como la jardinería y estar con sus nietos Índigo y Apolo​​.Ricardo Montaner es uno de los cantautores más reconocidos en todo el mundo de habla hispana. En la Argentina su “Montaner Tour 2022” agotó las entradas en el Luna Park.En República Dominicana cantó con Ricky, Mau, Evaluna y Camilo. Una familia musical.Sus canciones más emblemáticas con clásicos: Tan Enamorados, Será, El Poder De Tu Amor, Castillo Azul, y Me Va A Extrañar, entre otros.Una Carrera impecableLa carrera de Montaner comenzó en los años 70, cuando a los 16 años se unió como baterista a una banda de rock en Maracaibo, Venezuela. Su primera oportunidad como cantante surgió por casualidad, y a los 17 años, ya bajo el nombre artístico de Ricardo Montaner, empezó a explorar su talento vocal en eventos familiares y festivales.Su primera grabación, realizada en 1976, marcó el inicio de su dedicación profesional a la música. Montaner lanzó varios sencillos en discos de vinilo de 45 rpm antes de su primer LP en 1986, el cual fue muy bien recibido y le ayudó a obtener sus primeros discos de oro y platino.Su primer éxito internacional llegó en 1988 con el disco ""Ricardo Montaner 2"" y la canción ""Tan enamorados""​2​.A lo largo de su trayectoria, Montaner ha vendido más de 25 millones de discos, con el pico de su popularidad entre los años 1980 y 1990. Ha participado en varios eventos benéficos y programas de televisión, contribuyendo también como compositor en bandas sonoras y telenovelas.Su “despedida temporal” realizada en Costa Rica marca un momento significativo en su carrera, donde el cantante explica que busca un respiro y un tiempo para otras pasiones y la familia, dejando una huella imborrable en la música latina.Vida familiar y la relación con ArgentinaLa vida familiar de Ricardo Montaner ha sido un pilar fundamental en su carrera. Casado con Marlene Salomé Rodríguez, la pareja ha estado unida durante más de 33 años, demostrando su amor y admiración mutua constantemente, tanto en la vida privada como en las redes sociales.Montaner es padre de reconocidos artistas como Mau y Ricky, y Evaluna, reflejando el talento musical y artístico de su descendencia. Marlene ha sido un apoyo incondicional para Ricardo y sus hijos, manteniéndose activa en las redes sociales y compartiendo momentos emotivos de la familia​.La relación de Montaner con el público argentino es estrecha. Recientemente, participó como jurado en el programa ""La Voz Argentina"", junto a dos de sus hijos, Mau y Ricky.El vínculo con Argentina quedó evidenciado en su último álbum ""Tango"", que refleja sus raíces argentinas y su amor por este género musical​.En cuanto a su vida residencial, Montaner y su familia han establecido su hogar en Miami, Florida. Esta ciudad ha sido su base principal, desde donde ha manejado su carrera y vida personal. Aunque viaja frecuentemente por motivos profesionales, Miami sigue siendo el lugar donde regresa y comparte su vida junto a su esposa e hijos​​.Montaner marcó la música latina con decenas de discos premiados con Multiplatino, Platino y de Oro. También Gaviota de Oro y Gaviota de Plata del Festival de Viña del Mar en Chile, así como de la Antorcha de Plata, la Antorcha de Oro y la Gaviota. El tuvo varios premios, incluyendo el Premio Billboard Espíritu de la Esperanza (2007), el Premio ASCAP a la Herencia Latina (2009), el Premio Grammy Latino a la Excelencia Musical (2016), y el Premio Grammy Latino por mejor canción tropical (2021)​​."
espectaculos,https://noticiasargentinas.com//espectaculos/de-que-trata-la-nueva-miniserie-furor-de-netflix," De qué trata la nueva miniserie furor de Netflix, protagonizada por Mark Ruffalo ","Netflix continúa actualizando su catálogo con contenido para todos los gustos y en los últimos días llegó una de las megaproducciones más esperadas por los fans y que no tardó en volverse todo un suceso de la plataforma de streaming.Se trata de ""La luz que no puedes ver"", miniserie de cuatro episodios de una hora cada uno, basada en un libro y protagonizada por Mark Ruffalo y gran elenco. En un puñado de días se convirtió en lo más visto del servicio en Argentina, volviéndose un verdadero éxito.  Sinopsis de ""La luz que no puedes ver""""En los últimos días de la II Guerra Mundial, los caminos de una adolescente francesa ciega y un soldado alemán se entrecruzan. Basada en la galardonada novela de Anthony Doerr"", indica la sinopsis oficial de Netflix.La producción sigue la historia de Marie-Laure, una adolescente francesa ciega, y Werner, un brillante adolescente alemán reclutado como soldado por el régimen de Hitler para rastrear emisiones de radio ilegales, cuyos caminos chocan en la Francia ocupada mientras ambos intentan sobrevivir a la devastación de la Segunda Guerra Mundial. Tráiler de ""La luz que no puedes ver"""
espectaculos,https://noticiasargentinas.com//espectaculos/video-el-momento-en-el-que-ursula-corbero-subio-al-escenario-con-madonna, Video: el momento en el que Úrsula Corberó subió al escenario con Madonna ,"Úrsula Corberó volvió a coincidir con Madonna y fue furor en las redes sociales. Luego de que contara que hace algunos años vivió una interesante anécdota con la intérprete de Like a Virgin, la intérprete de Tokio en La Casa de Papel subió al escenario para realizar una performance con ella en el marco de su gira mundial The Celebration Tour.Fue durante el hit Vogue en el cual se puede ver a la actriz sentarse vestida de traje al lado de la cantante con carteles con el número 10 mientras ven bailar a strippers para luego pararse y moverse al ritmo de la canción.El video fue compartido por su amiga Miranda Makaroff, quien la acompañó en el concierto junto a su pareja el Chino Darín. Los tres pudieron disfrutar del increíble show de la artista a metros del escenario.Cómo fue el primer encuentro entre Úrsula Corberó y MadonnaHace algunos años, la estrella de La casa de Papel contó en una entrevista con Jimmy Fallon cómo fue que la Reina del Pop se le acercó en un avión para contarle que era una gran fan suya.“Solo quería decirte que soy una gran fan tuya, que me encanta La casa de papel y que Tokio es mi personaje preferido”, le había dicho la diva a la intérprete.Además, contó que entabló una conversación con ella y cuando el avión aterrizó intercambiaron sus números de teléfono. Desde entonces, mantienen un vínculo de amistad.LEÉ: Conflicto en el Espectáculo: Valeria Mazza y Alejandro Gravier contraatacan las acusaciones de Pancho Dotto"
economia,https://noticiasargentinas.com//economia/segun-moody-s-un-ajuste-es-inevitable-y-las-elecciones-definiran-cuan-rapido-y-a-fondo-sera," Un ajuste es inevitable y las elecciones definirán cuán rápido y a fondo será, según Moody´s ","La calificadora de riesgos Moody´s publicó un informe sobre  Argentina en el que afirma que un ajuste macrofiscal es inevitable independientemente del que gane el balotaje y se convierta en presidente, en las elecciones del próximo 19 de noviembre.Las causas  de un inevitable ajuste radican en los importantes desequilibrios macroeconómicos y fiscales que arrastra el país. De cara a la segunda vuelta, los autores analizan que la incertidumbre política es muy alta “incluso para un país acostumbrado a la volatilidad financiera y políticas desordenadas”, debido a las visiones contrapuestas entre Sergio Massa y Javier Milei.Adicionalmente proyectan dificultades con un Congreso mucho más dividido políticamente que influirá en la capacidad del próximo gobierno de implementar sus políticas.En el terreno político, el documento detalla que los argentinos  decidirán cuán dispuestos estarán a “aceptar un cambio drástico de políticas y de quién crea que sea capaz de dirigir mejor la economía en un momento de crisis” y que la elección será reñida y se definirá a último momento porque muchos votantes esperan ver cómo se desarrollan las negociaciones y los acuerdos políticos entre los partidos de la oposición antes de decidir cómo votarán el 19 de noviembre.“Los argentinos tendrán que elegir entre dos difíciles opciones: respaldar, por un lado, los fuertes ajustes macrofiscales de Milei; o por otro, la postura política poco ortodoxa de Massa que, sin embargo, exacerba las distorsiones macroeconómicas”, reza el documento.LEÉ: Cybermonday: qué ofertas hay en supermercadosProfundizando el análisis detallan que el resultado del balotaje determinará si la economía deberá enfrentar un período prolongado de deterioro gradual, ya sea bajo el gobierno de Sergio Massa, que adoptará medidas correctivas graduales para evitar la agitación política y social, pero que en última instancia retrasaría los fuertes ajustes que son necesarios para abordar el recalentamiento de la economía, o el gobierno de Javier Milei,  en el que hacen hincapié en que “se verá limitado por desafíos de gobernabilidad que obstaculizarán su ambiciosa agenda de reformas”.En cuanto a las propuestas del candidato libertario Moody´s las define como “medidas contundentes que serían eficaces para abordar los desequilibrios y eliminar las distorsiones macroeconómicas, pero implicarían un fuerte y profundo ajuste económico y una repentina caída de la demanda interna”.Lo que si advierte la calificadora es que a pesar de las políticas opuestas, ambas opciones incrementan el riesgo de que se produzca un evento crediticio en 2024-2025, debido a las muy limitadas reservas de divisas y la contracción económica.Respecto del plan dolarizador de Milei, se pone el foco en que el mayor escollo lo tendrá en las exiguas reservas del BCRA. Además, a pesar de la firme voluntad de adoptar fuertes ajustes, como la adopción del dólar como moneda oficial, el apoyo político de Milei en el Congreso sería limitado, especialmente en lo que respecta a las medidas que generan malestar económico.En el plano de lo que puede impactar el devenir economico en el sector corporativo, Moody´s estima que la calidad crediticia de las empresas no financieras empeorará a causa de los problemas económicos. Los controles de capital, (el cepo) dificultan el refinanciamiento de la deuda externa, y esto aumenta el riesgo crediticio.No obstante a pesar de esta situación, la fortaleza financiera de las empresas argentinas se mantiene relativamente sólida ya que los pagos de deuda a corto plazo son manejables, pero los riesgos de refinanciamiento aumentarán en 2025, especialmente en el caso de la deuda externa, sostienen.Otro de los puntos que menciona el informe es la certeza de que habrá cambios de tarifas y subsidios en los servicios públicos. En el caso de las empresas de servicios públicos, en cualquiera de los dos escenarios electorales, es probable que los candidatos impulsen un aumento nominal de las tarifas para reducir los déficits, aunque la inflación y la perdida de poder adquisitivo en general de la población dificultarían la implementación y existe cierta preocupación en torno a la capacidad de pago de los clientes, lo que dificultará cualquier cambio estructural."
economia,https://noticiasargentinas.com//economia/cybermonday-que-ofertas-hay-en-supermercados, Cybermonday: qué ofertas hay en supermercados ,"A medida que el esperado evento del Cyber Monday  se acerca, los supermercados ya han anunciado emocionantes ofertas y descuentos que estarán disponibles del 6 al 8 de noviembre.En medio de una difícil situación económica en Argentina, los consumidores esperan ansiosos el comienzo del Cyber Monday, que se extenderá durante tres días, ofreciendo a los clientes la oportunidad de acceder a importantes descuentos en una amplia gama de productos y marcas seleccionadas, brindando un alivio significativo para los bolsillos de los compradores.LEÉ: CyberMonday: qué rubro es lo más buscado en GoogleDurante este período, se esperan ofertas en rubros como electrónica, viajes, muebles, indumentaria, salud, fitness, vehículos y por supuesto, en los productos de los supermercados. El reconocido supermercado Vea participará en el evento, ofreciendo descuentos en diversas categorías, incluyendo bebidas, productos de marca propia, electrónica y más. Sin embargo, a pesar de la emoción por el Cyber Monday, otros supermercados como Chango Más también han anunciado sus propias ofertas para este período, mientras se preparan para el próximo Black Friday.Mientras tanto, Carrefour también ha presentado una serie de ofertas que incluyen descuentos en electrónica, promociones en bebidas y leches, así como descuentos exclusivos para los titulares de la tarjeta Mi Carrefour.Ofertas en supermercados del Cybermonday Vea:  Bebidas y almacén (hasta 2x1) Productos de marca propia (30% de descuento) Electrónica (hasta 35% de descuento y 12 cuotas sin interés) Descuentos adicionales al pagar con tarjetas bancarias.   Chango Más:  Electrónica y hogar (hasta el 70% y 12 cuotas fijas) Productos seleccionados (2x1) Artículos de exteriores (hasta el 30% y 12 cuotas sin interés) Juguetería (40% de descuento) Auto center (hasta 3 cuotas sin interés, 25% de descuento y 6 cuotas fijas con tarjeta naranja) Productos Nestlé (2x1).   Carrefour:  Electrónica (exclusivo online y hasta 6 cuotas sin interés, descuentos por pago en un solo plazo) 3x2 en bebidas seleccionadas y leches Larga Vida (exclusivo con tarjetas Mi Carrefour) Descuentos de hasta el 40% en gaseosas, congelados y helados Descuentos en la segunda unidad en productos seleccionados (algunos con Mi Carrefour).    "
economia,https://noticiasargentinas.com//economia/creditos-de-anses-la-letra-chica-de-los-prestamos-de-1-000-000-para-trabajadores-y-600-000-para-jubilados-y-pensionados, Créditos de Anses: la letra chica de los préstamos de $1.000.000 para trabajadores y $600.000 para jubilados y pensionados ,"ANSES amplía los montos de créditos para jubilados y trabajadores en Buenos Aires, permitiendo préstamos de hasta 600 mil pesos y 1 millón de pesos respectivamente, con tasas reducidas. Los beneficiarios podrán gestionar la ampliación de montos de forma online, facilitando el acceso a fondos para el consumo y reduciendo la deuda de las familias argentinas. La medida busca aliviar la situación financiera de los sectores vulnerables y fomentar la reactivación económica en el país.¿Desde cuándo se pueden pedir los créditos de ANSES?Se informa sobre la habilitación de los Créditos ANSES con nuevos montos para jubilados y trabajadores rige desde el 6 de noviembre.¿Cuáles son los nuevos montos de los Créditos ANSES para jubilados y pensionados?Los jubilados y pensionados podrán acceder a préstamos de hasta 600 mil pesos, y los titulares de Pensiones No Contributivas y PUAM, de hasta 250 mil pesos.¿Cuál es la Tasa Nominal Anual (TNA) para los créditos de jubilados y pensionados?La TNA es del 29 por ciento, una tercera parte de la que se ofrece en el mercado.¿Cuántos créditos ANSES se han entregado a jubilados y pensionados hasta el momento?Hasta el momento, ANSES entregó 1.344.651 créditos, de los cuales el 64 por ciento fue otorgado a mujeres y el 36 por ciento a varones.¿Cómo se debe solicitar el préstamo de ANSES para jubilados y pensionados?Se debe sacar turno en www.anses.gob.ar y luego tramitarlo personalmente en las oficinas del organismo.¿Cuáles son los nuevos montos de los Créditos ANSES para trabajadores en relación de dependencia?Los trabajadores en relación de dependencia pueden solicitar un préstamo de hasta 1 millón de pesos.¿Cuál es la Tasa Nominal Anual (TNA) para los créditos de trabajadores en relación de dependencia?La TNA es del 50 por ciento, y el monto se depositará en la tarjeta de crédito asociada a la cuenta sueldo del solicitante.¿Cuántos créditos ANSES se han otorgado a trabajadores en relación de dependencia hasta la fecha?Hasta el momento, el organismo previsional ha otorgado 247.798 créditos, de los cuales el 38 por ciento fue concedido a mujeres y el 62 por ciento a varones.¿Cómo pueden solicitar la ampliación de los montos de los Créditos ANSES aquellos que hicieron la solicitud antes del 6 de noviembre de 2023?Pueden solicitar la ampliación de forma online en la web de ANSES o la aplicación mi ANSES, con CUIL y Clave de la Seguridad Social, sin necesidad de acudir a una oficina.¿Cuáles son los horarios para realizar la solicitud de ampliación de los montos de los Créditos ANSES?Se puede realizar todos los días de 10 a 20 horas."
economia,https://noticiasargentinas.com//economia/subsidios-en-los-servicios-a-cuanto-asciende-el-valor-de-cada-uno-sin-el-aporte-estatal, Subsidios en los servicios: a cuánto asciende el valor de cada uno sin el aporte estatal ,"La ayuda del Estado a través de los subsidios a diferentes servicios públicos mantiene los precios anclados y viene generando una importante brecha entre el valor real y el actual, que en medio de la contienda electoral produce miradas contrapuestas sobre qué política económica adoptar en la materia.Las tarifas de luz, gas, agua, el precio de los combustibles, el valor de los pasajes en el transporte público y el costo de la educación universitaria se ponen en tensión mientras la inflación no cede y ensancha la disparidad de precios entre el valor subsidiado y el libre.Un hogar del Área Metropolitana de Buenos Aires (AMBA) perteneciente al Nivel 1 -N1 de la segmentación tarifaria, es decir de sectores de ingresos altos que ya no tienen subsidio, pagó en octubre $11.533 en promedio por una factura de 300 kilovatios-hora (kWh) al mes, mientras que los hogares N3 (ingresos medios) abonaron $3388 y los N2 (ingresos bajos) $ 3051, de acuerdo a un relevamiento del Instituto Interdisciplinario de Economía Política (IIEP) de la Universidad de Buenos Aires (UBA) y el Consejo Nacional de Investigaciones Científicas y Técnicas (Conicet).Los subsidios sobre el costo mayorista de la energía son de 82% y 85% a nivel nacional a partir de noviembre, para sectores medios y bajos respectivamente, de acuerdo a lo que informaron dos resoluciones del Ente Nacional Regulador de la Electricidad (ENRE). En base a la Remuneración imponible promedio de los trabajadores estables (RIPTE) estimada para octubre, los servicios energéticos pesan entre 1,4% y 4,2% sobre el salario.En base a datos aportados por la Secretaría de Energía a Noticias Argentinas, teniendo en cuenta el valor actual del dólar, queda a la vista la disparidad entre los tarifas eléctricas con subsidio y el precio que alcanzaría sin el aporte estatal. Tomando como referencia los hogares de sectores bajos, actualmente los usuarios de Edenor abonan $3.161 y los de Edesur $3.070, que pasarían a pagar sin subsidio $11.604 y $10.908, respectivamente. En provincia de Buenos Aires los valores escalarían de los actuales $4.690 a $8.390.En las provincias la situación se repite, con algunos territorios que serían más afectados que otros. En Córdoba, el valor actual para un usuario residencial Nivel 2 es de $7.937 mientras que sin subsidio treparía a $17.307. En Santa Fe, las tarifas pasarían de $7.754 a $16.783. En Santiago del Estero actualmente los usuarios de sectores bajos pagan $1.561 y sin subsidio la tarifa se elevaría a $7.341. En Neuquén pegaría un fuerte salto y subiría de $10.597 a $24.091.LEÉ: Paradoja: debido a la cobertura del público contra la inflación, la economía caería menos en 2023La tarifa de Agua y Saneamientos Argentina (AySA) para los hogares sin subsidios trepa hasta los $7628 en promedio, mientras que en los domicilios categorizados de ingresos bajos se paga $3539. En tanto, una boleta de gas sin asistencia estatal actualmente alcanza los $5.100.En caso de consumarse una eliminación de los subsidios en el gas, de acuerdo a los datos que brindó Energía a NA, los usuarios de hogares residenciales Nivel 2 del AMBA que tiene MetroGas como distribuidora pasarían de pagar $2.424 a $4.798. Aquellos que residen en la provincia de Buenos Aires y La Pampa que tiene como proveedora a Camuzzi Gas Pampeana verían un encarecimiento del servicio de $2.187 a $7.605. La misma firma para las provincias del sur tendría un importante incremento desde los $2.562 actuales hasta los $12.086.Los usuarios de sectores bajos que reciben el servicio a través de Distribuidora del Gas del Centro pasarían de pagar $1.748 a $4.864, mientras que los de Distribuidora del Gas Cuyana pasarían de abonar $1.748 a $6.221. En el norte del país, los usuarios de Nivel 2 que tienen Gasnor pagarían sin subsidios $3.257 en lugar de los actuales $1.390, mientras que los que tienen Gasnea abonarían $5.219 en cambio de los $2.590 que pagan actualmente. En tanto, las distribuidoras Litoral Gas y Natugary pasarían de cobrar $1.543 a $4.856 y de $2.506 a $5.343, respectivamente.En cuanto al transporte público, el Gobierno comunicó que los pasajes de micro y tren sin subsidios escalan a $700 y $1.100, respectivamente. Mientras que para los empresarios de los colectivos, en el AMBA el costo real del boleto ronda los $446, casi 12 veces más que los $38 en promedio que pagan los pasajeros.Por el lado de los combustibles, desde las petroleras señalaban que el atraso se ubicaba en 40% antes de los últimos aumentos que sumaron 13% tras las elecciones generales. En base a ese dato, sin tener en cuenta la suba de impuestos y al tipo de cambio oficial, la nafta súper en la Ciudad pasaría de los $272 actuales a $350.La consultora Economía y Energía elaboró un informe actualizando el valor del petróleo crudo a nivel interno y el tipo de cambio oficial, en el que estimó que el valor del litro de nafta podría subir a entre $523 y $1232, según el nivel de devaluación, lo que implicaría un incremento de entre 57% y 269% respecto a los precios de septiembre."
economia,https://noticiasargentinas.com//economia/el-enre-aprobo-una-baja-del-7-promedio-en-las-tarifas-de-luz-para-usuarios-de-edenor-y-edesur, El ENRE aprobó una baja del 7% promedio en las tarifas de luz para usuarios de Edenor y Edesur ,"El Ente Nacional Regulador de la Electricidad (ENRE) aprobó nuevos cuadros tarifarios de luz con mermas producto de la reducción en los precios estacionales de la energía, para los segmentos altos y medios de usuarios de Edenor y Edesur, a través de las Resoluciones 783 y 784/2023 publicadas este lunes en el Boletín Oficial.La morigeración en las tarifas es retroactiva al 1 de noviembre y alcanza el 7% promedio para los usuarios residenciales del Nivel 1 (mayores ingresos) y entre el 1% y 6% para los de Nivel 3 (sectores medios) que excedan el consumo de 400 kWh/mes, de ambas compañías prestadoras del servicio en el Gran Buenos Aires.En los considerandos de las Resoluciones se precisó que “con relación al cuadro vigente en el período al 31 de octubre de 2023, la categoría residencial Nivel 1 disminuye en promedio un 7%; los usuarios generales mantienen los que estaban vigentes al 31 de octubre de 2023”.En tanto, aclararon que “las facturas de los usuarios T2 y T3 baja y media tensión también no sufren variaciones y los Grandes Usuarios de Distribuidora (GUDIS) (demandas mayores a los 300 kW) disminuyen un 7% en baja tensión y en media tensión un 8%”.En relación a que para los usuarios residenciales del Nivel 2 se mantiene vigente el Cuadro Tarifario, indicaron que “pagarían en promedio un 67% menos que los usuarios del nivel 1”. En este sentido, puntualizaron que en este segmento se incluyen las entidades de bien público.Asimismo, el documento remarcó que “con respecto al cuadro vigente al 31 de octubre de 2023, los usuarios residenciales del nivel 3 hasta el R3 no sufren variaciones; a partir del R4 las disminuciones promedio van del 1% al 6%”. Al respecto, indicó que “los usuarios del nivel 3 pagarían en promedio un 60% menos que los usuarios del nivel 1, siendo este porcentaje decreciente en la medida que aumentan los consumos hasta llegar al 9% promedio”.La medida del ente que conduce Walter Martello se apoya en la reducción del Precio Estabilizado de la Energía (PEE), que junto a los Precios de Referencia de la Potencia (POTREF) en el Mercado Eléctrico Mayorista (MEM), se utilizan para la aplicación en los Cuadros Tarifarios, los Agentes Distribuidores y otros Prestadores del Servicio Público de Distribución que lo requieran.La actualización corresponde al periodo que va del 1 de noviembre de 2023 al 31 de enero de 2024. En los considerandos se detalló que “en cuanto a los usuarios residenciales del Nivel 1 los PEE disminuyen un 9%; los residenciales Nivel 2 y los residenciales Nivel 3 para las demandas menores o iguales a los 400 kWh/mes mantienen los PEE vigentes del periodo anterior y para los Nivel 3 con consumos excedentes de energía eléctrica de 400 kWh/mes se le aplican los PEE definidos para el Nivel 1, por lo cual disminuyen, como ya se mencionara, un 9%”.De esta manera, el documento precisó que “se propicia una reducción gradual del subsidio del PEE promedio en los siguientes términos”: Para el segmento de Demandas Mayores a 300 kW “Organismos y Entes Públicos que presten Servicios Públicos de Salud y Educación” -GUDI-, el subsidio es del 24%. Para el segmento de Demandas Menores a 300 kW (no residencial) “Demandas de hasta 10 kW”, con demanda menor o igual a 800 kWh/mes el subsidio es del 57% y para el excedente de los 800 kWh/mes, el subsidio es del 24%. Para las Demandas Menores a 300 kW (no residencial) mayores a 10 kW y hasta 300 kW, el subsidio es del 24%. Alumbrado Público tiene un subsidio del 24%. Para el segmento Residencial Nivel 1, el subsidio es 0%. Para el segmento Residencial Nivel 2, el subsidio es del 85% y para el Residencial Nivel 3 400 kWh/mes, el subsidio es del 82% y para el excedente a los 400 kWh/mes, el subsidio es 0%.  "
